,Data,Preco
3526,2012-11-28,108.26
3527,2012-11-27,110.14
3528,2012-11-26,110.18
3529,2012-11-25,110.81
3530,2012-11-24,110.01
3531,2012-11-23,110.06
3532,2012-11-21,110.81
3533,2012-11-20,106.81
3534,2012-11-19,110.07
3535,2012-11-18,109.66
3536,2012-11-17,108.82
3537,2012-11-16,110.23
3538,2012-11-15,110.07
3539,2012-11-14,109.66
3540,2012-11-13,108.61
3541,2012-11-12,107.23
3542,2012-11-11,108.21
3543,2012-11-10,109.27
3544,2012-11-09,105.59
3545,2012-11-08,107.23
3546,2012-11-07,108.21
3547,2012-11-06,106.79
3548,2012-11-05,108.84
3549,2012-11-04,109.89
3550,2012-11-03,109.4
3551,2012-11-02,109.33
3552,2012-11-01,108.84
3553,2012-10-31,109.89
3554,2012-10-30,108.9
3555,2012-10-29,107.64
3556,2012-10-28,107.66
3557,2012-10-27,107.53
3558,2012-10-26,109.62
3559,2012-10-25,107.64
3560,2012-10-24,107.66
3561,2012-10-23,111.89
3562,2012-10-22,112.58
3563,2012-10-21,113.49
3564,2012-10-20,115.0
3565,2012-10-19,115.0
3566,2012-10-18,112.58
3567,2012-10-17,113.49
3568,2012-10-16,115.17
3569,2012-10-15,116.18
3570,2012-10-14,116.11
3571,2012-10-13,114.32
3572,2012-10-12,115.17
3573,2012-10-11,116.18
3574,2012-10-10,116.11
3575,2012-10-09,112.17
3576,2012-10-08,110.48
3577,2012-10-07,109.32
3578,2012-10-06,112.49
3579,2012-10-05,112.58
3580,2012-10-04,110.48
3581,2012-10-03,109.32
3582,2012-10-02,111.36
3583,2012-10-01,111.45
3584,2012-09-30,108.99
3585,2012-09-29,110.77
3586,2012-09-28,109.2
3587,2012-09-27,111.45
3588,2012-09-26,108.99
3589,2012-09-25,111.27
3590,2012-09-24,109.41
3591,2012-09-23,108.49
3592,2012-09-22,113.29
3593,2012-09-21,116.7
3594,2012-09-20,109.41
3595,2012-09-19,108.49
3596,2012-09-18,117.48
3597,2012-09-17,116.0
3598,2012-09-16,114.86
3599,2012-09-15,114.86
3600,2012-09-14,113.84
3601,2012-09-13,116.0
3602,2012-09-12,114.86
3603,2012-09-11,113.64
3604,2012-09-10,114.5
3605,2012-09-09,113.32
3606,2012-09-08,114.98
3607,2012-09-07,113.64
3608,2012-09-06,114.5
3609,2012-09-05,113.32
3610,2012-09-04,113.93
3611,2012-09-03,112.28
3612,2012-09-02,112.53
3613,2012-09-01,112.62
3614,2012-08-31,113.74
3615,2012-08-30,112.28
3616,2012-08-29,112.53
3617,2012-08-28,115.76
3618,2012-08-27,117.45
3619,2012-08-26,115.77
3620,2012-08-25,116.03
3621,2012-08-24,115.5
3622,2012-08-23,117.45
3623,2012-08-22,115.77
3624,2012-08-21,115.2
3625,2012-08-20,116.12
3626,2012-08-19,115.51
3627,2012-08-18,113.9
3628,2012-08-17,114.48
3629,2012-08-16,116.12
3630,2012-08-15,115.51
3631,2012-08-14,113.13
3632,2012-08-13,113.52
3633,2012-08-12,113.42
3634,2012-08-11,112.39
3635,2012-08-10,110.01
3636,2012-08-09,113.52
3637,2012-08-08,113.42
3638,2012-08-07,109.57
3639,2012-08-06,107.55
3640,2012-08-05,106.78
3641,2012-08-04,105.93
3642,2012-08-03,106.54
3643,2012-08-02,107.55
3644,2012-08-01,106.78
3645,2012-07-31,106.3
3646,2012-07-30,104.77
3647,2012-07-29,102.35
3648,2012-07-28,103.57
3649,2012-07-27,103.91
3650,2012-07-26,104.77
3651,2012-07-25,102.35
3652,2012-07-24,106.98
3653,2012-07-23,107.79
3654,2012-07-22,105.92
3655,2012-07-21,104.21
3656,2012-07-20,102.1
3657,2012-07-19,107.79
3658,2012-07-18,105.92
3659,2012-07-17,101.91
3660,2012-07-16,99.18
3661,2012-07-15,99.23
3662,2012-07-14,99.15
3663,2012-07-13,99.94
3664,2012-07-12,99.18
3665,2012-07-11,99.23
3666,2012-07-10,98.5
3667,2012-07-09,101.54
3668,2012-07-07,99.89
3669,2012-07-06,95.28
3670,2012-07-05,101.54
3671,2012-07-03,94.17
3672,2012-07-02,91.02
3673,2012-07-01,92.06
3674,2012-06-30,90.19
3675,2012-06-29,88.69
3676,2012-06-28,91.02
3677,2012-06-27,92.06
3678,2012-06-26,89.22
3679,2012-06-25,89.22
3680,2012-06-24,93.5
3681,2012-06-23,95.14
3682,2012-06-22,95.21
3683,2012-06-21,89.22
3684,2012-06-20,93.5
3685,2012-06-19,97.13
3686,2012-06-18,96.46
3687,2012-06-17,97.29
3688,2012-06-16,96.59
3689,2012-06-15,98.6
3690,2012-06-14,96.46
3691,2012-06-13,97.29
3692,2012-06-12,97.57
3693,2012-06-11,100.05
3694,2012-06-10,101.14
3695,2012-06-09,98.65
3696,2012-06-08,97.74
3697,2012-06-07,100.05
3698,2012-06-06,101.14
3699,2012-06-05,98.63
3700,2012-06-04,103.86
3701,2012-06-03,103.85
3702,2012-06-02,107.55
3703,2012-06-01,98.63
3704,2012-05-31,103.86
3705,2012-05-30,103.85
3706,2012-05-29,107.86
3707,2012-05-28,107.2
3708,2012-05-27,106.88
3709,2012-05-26,109.76
3710,2012-05-25,109.02
3711,2012-05-24,107.2
3712,2012-05-23,106.88
3713,2012-05-22,108.03
3714,2012-05-21,109.31
3715,2012-05-20,109.8
3716,2012-05-19,111.4
3717,2012-05-18,110.79
3718,2012-05-17,109.31
3719,2012-05-16,109.8
3720,2012-05-15,112.5
3721,2012-05-14,112.24
3722,2012-05-13,111.89
3723,2012-05-12,110.48
3724,2012-05-11,112.5
3725,2012-05-10,112.24
3726,2012-05-09,111.89
3727,2012-05-08,111.66
3728,2012-05-07,115.91
3729,2012-05-06,117.57
3730,2012-05-05,119.57
3731,2012-05-04,118.66
3732,2012-05-03,115.91
3733,2012-05-02,117.57
3734,2012-05-01,119.3
3735,2012-04-30,119.33
3736,2012-04-29,117.45
3737,2012-04-28,117.74
3738,2012-04-27,116.66
3739,2012-04-26,119.33
3740,2012-04-25,117.45
3741,2012-04-24,118.08
3742,2012-04-23,117.0
3743,2012-04-22,115.18
3744,2012-04-21,117.41
3745,2012-04-20,118.23
3746,2012-04-19,117.0
3747,2012-04-18,115.18
3748,2012-04-17,120.62
3749,2012-04-16,120.57
3750,2012-04-15,120.41
3751,2012-04-14,121.89
3752,2012-04-13,120.62
3753,2012-04-12,120.57
3754,2012-04-11,120.41
3755,2012-04-10,121.89
3756,2012-04-09,123.58
3757,2012-04-08,123.04
3758,2012-04-07,125.66
3759,2012-04-06,124.44
3760,2012-04-05,123.58
3761,2012-04-04,123.04
3762,2012-04-03,123.41
3763,2012-04-02,123.23
3764,2012-04-01,124.41
3765,2012-03-31,125.25
3766,2012-03-30,125.85
3767,2012-03-29,123.23
3768,2012-03-28,124.41
3769,2012-03-27,125.21
3770,2012-03-26,122.49
3771,2012-03-25,123.89
3772,2012-03-24,124.38
3773,2012-03-23,125.76
3774,2012-03-22,122.49
3775,2012-03-21,123.89
3776,2012-03-20,125.09
3777,2012-03-19,123.63
3778,2012-03-18,126.98
3779,2012-03-17,128.14
3780,2012-03-16,127.27
3781,2012-03-15,123.63
3782,2012-03-14,126.98
3783,2012-03-13,128.08
3784,2012-03-12,127.96
3785,2012-03-11,125.37
3786,2012-03-10,125.03
3787,2012-03-09,126.68
3788,2012-03-08,127.96
3789,2012-03-07,125.37
3790,2012-03-06,125.93
3791,2012-03-05,125.76
3792,2012-03-04,122.23
3793,2012-03-03,124.02
3794,2012-03-02,126.46
3795,2012-03-01,125.76
3796,2012-02-29,122.23
3797,2012-02-28,124.89
3798,2012-02-27,124.53
3799,2012-02-26,123.07
3800,2012-02-25,120.85
3801,2012-02-24,124.89
3802,2012-02-23,124.53
3803,2012-02-22,123.07
3804,2012-02-21,120.69
3805,2012-02-20,121.0
3806,2012-02-19,120.25
3807,2012-02-18,118.3
3808,2012-02-17,118.73
3809,2012-02-16,121.0
3810,2012-02-15,120.25
3811,2012-02-14,118.13
3812,2012-02-13,118.4
3813,2012-02-12,117.18
3814,2012-02-11,116.86
3815,2012-02-10,115.47
3816,2012-02-09,118.4
3817,2012-02-08,117.18
3818,2012-02-07,112.56
3819,2012-02-06,110.96
3820,2012-02-05,111.96
3821,2012-02-04,110.26
3822,2012-02-03,110.24
3823,2012-02-02,110.96
3824,2012-02-01,111.96
3825,2012-01-31,110.5
3826,2012-01-30,109.08
3827,2012-01-29,108.48
3828,2012-01-28,108.38
3829,2012-01-27,109.46
3830,2012-01-26,109.08
3831,2012-01-25,108.48
3832,2012-01-24,108.5
3833,2012-01-23,109.54
3834,2012-01-21,109.81
3835,2012-01-20,110.55
3836,2012-01-19,109.54
3837,2012-01-17,109.81
3838,2012-01-16,109.88
3839,2012-01-15,112.97
3840,2012-01-14,111.66
3841,2012-01-13,113.3
3842,2012-01-12,111.07
3843,2012-01-11,112.97
3844,2012-01-10,111.66
3845,2012-01-09,111.96
3846,2012-01-08,113.59
3847,2012-01-07,113.37
3848,2012-01-06,111.12
3849,2012-01-05,111.96
3850,2012-01-04,113.59
3851,2012-01-03,108.09
3852,2012-01-02,106.89
3853,2012-01-01,107.54
3854,2011-12-30,108.09
3855,2011-12-29,106.89
3856,2011-12-28,107.54
3857,2011-12-27,109.28
3858,2011-12-26,108.98
3859,2011-12-25,108.0
3860,2011-12-24,107.8
3861,2011-12-23,104.55
3862,2011-12-22,108.98
3863,2011-12-21,108.0
3864,2011-12-20,104.0
3865,2011-12-19,104.52
3866,2011-12-18,105.72
3867,2011-12-17,109.25
3868,2011-12-16,107.82
3869,2011-12-15,104.52
3870,2011-12-14,105.72
3871,2011-12-13,107.91
3872,2011-12-12,108.23
3873,2011-12-11,110.07
3874,2011-12-10,110.16
3875,2011-12-09,110.18
3876,2011-12-08,108.23
3877,2011-12-07,110.07
3878,2011-12-06,109.59
3879,2011-12-05,108.83
3880,2011-12-04,111.22
3881,2011-12-03,111.25
3882,2011-12-02,109.38
3883,2011-12-01,108.83
3884,2011-11-30,111.22
3885,2011-11-29,106.08
3886,2011-11-28,109.38
3887,2011-11-27,106.83
3888,2011-11-26,107.77
3889,2011-11-25,105.98
3890,2011-11-23,106.83
3891,2011-11-22,107.82
3892,2011-11-21,109.25
3893,2011-11-20,111.91
3894,2011-11-19,111.9
3895,2011-11-18,112.57
3896,2011-11-17,109.25
3897,2011-11-16,111.91
3898,2011-11-15,114.43
3899,2011-11-14,113.32
3900,2011-11-13,115.29
3901,2011-11-12,115.61
3902,2011-11-11,114.75
3903,2011-11-10,113.32
3904,2011-11-09,115.29
3905,2011-11-08,112.22
3906,2011-11-07,110.76
3907,2011-11-06,110.82
3908,2011-11-05,106.97
3909,2011-11-04,108.43
3910,2011-11-03,110.76
3911,2011-11-02,110.82
3912,2011-11-01,110.01
3913,2011-10-31,112.45
3914,2011-10-30,110.43
3915,2011-10-29,112.11
3916,2011-10-28,111.67
3917,2011-10-27,112.45
3918,2011-10-26,110.43
3919,2011-10-25,111.6
3920,2011-10-24,109.0
3921,2011-10-23,111.76
3922,2011-10-22,112.08
3923,2011-10-21,112.92
3924,2011-10-20,109.0
3925,2011-10-19,111.76
3926,2011-10-18,114.33
3927,2011-10-17,112.45
3928,2011-10-16,112.44
3929,2011-10-15,109.22
3930,2011-10-14,109.49
3931,2011-10-13,112.45
3932,2011-10-12,112.44
3933,2011-10-11,106.56
3934,2011-10-10,104.38
3935,2011-10-09,103.77
3936,2011-10-08,101.84
3937,2011-10-07,103.61
3938,2011-10-06,104.38
3939,2011-10-05,103.77
3940,2011-10-04,105.42
3941,2011-10-03,107.08
3942,2011-10-02,108.52
3943,2011-10-01,109.54
3944,2011-09-30,107.9
3945,2011-09-29,107.08
3946,2011-09-28,108.52
3947,2011-09-27,109.17
3948,2011-09-26,109.21
3949,2011-09-25,114.26
3950,2011-09-24,114.39
3951,2011-09-23,112.89
3952,2011-09-22,109.21
3953,2011-09-21,114.26
3954,2011-09-20,116.26
3955,2011-09-19,116.71
3956,2011-09-18,113.1
3957,2011-09-17,114.08
3958,2011-09-16,114.75
3959,2011-09-15,116.71
3960,2011-09-14,113.1
3961,2011-09-13,115.1
3962,2011-09-12,117.99
3963,2011-09-11,117.5
3964,2011-09-10,113.29
3965,2011-09-09,115.1
3966,2011-09-08,117.99
3967,2011-09-07,117.5
3968,2011-09-06,115.92
3969,2011-09-05,116.43
3970,2011-09-04,116.48
3971,2011-09-03,115.59
3972,2011-09-02,115.92
3973,2011-09-01,116.43
3974,2011-08-31,116.48
3975,2011-08-30,112.29
3976,2011-08-29,111.91
3977,2011-08-28,111.91
3978,2011-08-27,110.35
3979,2011-08-26,108.83
3980,2011-08-25,111.91
3981,2011-08-24,111.91
3982,2011-08-23,109.37
3983,2011-08-22,108.36
3984,2011-08-21,111.37
3985,2011-08-20,109.69
3986,2011-08-19,108.89
3987,2011-08-18,108.36
3988,2011-08-17,111.37
3989,2011-08-16,108.17
3990,2011-08-15,107.82
3991,2011-08-14,103.84
3992,2011-08-13,103.63
3993,2011-08-12,103.06
3994,2011-08-11,107.82
3995,2011-08-10,103.84
3996,2011-08-09,106.92
3997,2011-08-08,110.22
3998,2011-08-07,113.74
3999,2011-08-06,116.02
4000,2011-08-05,116.3
4001,2011-08-04,110.22
4002,2011-08-03,113.74
4003,2011-08-02,115.93
4004,2011-08-01,118.16
4005,2011-07-31,117.99
4006,2011-07-30,118.14
4007,2011-07-29,118.27
4008,2011-07-28,118.16
4009,2011-07-27,117.99
4010,2011-07-26,118.99
4011,2011-07-25,118.25
4012,2011-07-24,118.52
4013,2011-07-23,118.18
4014,2011-07-22,117.05
4015,2011-07-21,118.25
4016,2011-07-20,118.52
4017,2011-07-19,118.06
4018,2011-07-18,117.38
4019,2011-07-17,118.46
4020,2011-07-16,117.36
4021,2011-07-15,117.35
4022,2011-07-14,117.38
4023,2011-07-13,118.46
4024,2011-07-12,117.4
4025,2011-07-11,117.4
4026,2011-07-10,113.55
4027,2011-07-09,113.21
4028,2011-07-08,117.4
4029,2011-07-07,117.4
4030,2011-07-06,113.55
4031,2011-07-05,109.82
4032,2011-07-04,111.71
4033,2011-07-03,111.49
4034,2011-07-02,107.57
4035,2011-07-01,104.57
4036,2011-06-30,111.71
4037,2011-06-29,111.49
4038,2011-06-28,104.79
4039,2011-06-27,108.27
4040,2011-06-26,113.59
4041,2011-06-25,112.02
4042,2011-06-24,112.21
4043,2011-06-23,108.27
4044,2011-06-22,113.59
4045,2011-06-21,113.74
4046,2011-06-20,114.69
4047,2011-06-19,114.67
4048,2011-06-18,120.35
4049,2011-06-17,120.49
4050,2011-06-16,118.71
4051,2011-06-15,114.67
4052,2011-06-14,120.35
4053,2011-06-13,119.95
4054,2011-06-12,118.43
4055,2011-06-11,116.14
4056,2011-06-10,115.4
4057,2011-06-09,119.95
4058,2011-06-08,118.43
4059,2011-06-07,115.09
4060,2011-06-06,114.3
4061,2011-06-05,116.15
4062,2011-06-04,117.18
4063,2011-06-03,115.09
4064,2011-06-02,114.3
4065,2011-06-01,116.15
4066,2011-05-31,114.85
4067,2011-05-30,115.06
4068,2011-05-29,114.47
4069,2011-05-28,112.52
4070,2011-05-27,110.13
4071,2011-05-26,115.06
4072,2011-05-25,114.47
4073,2011-05-24,111.25
4074,2011-05-23,113.2
4075,2011-05-22,112.54
4076,2011-05-21,109.39
4077,2011-05-20,113.72
4078,2011-05-19,113.2
4079,2011-05-18,112.54
4080,2011-05-17,113.08
4081,2011-05-16,112.87
4082,2011-05-15,115.66
4083,2011-05-14,117.82
4084,2011-05-13,113.21
4085,2011-05-12,112.87
4086,2011-05-11,115.66
4087,2011-05-10,113.69
4088,2011-05-09,111.93
4089,2011-05-08,121.55
4090,2011-05-07,124.01
4091,2011-05-06,126.64
4092,2011-05-05,111.93
4093,2011-05-04,121.55
4094,2011-05-03,124.01
4095,2011-05-02,126.59
4096,2011-05-01,124.94
4097,2011-04-30,124.55
4098,2011-04-28,126.59
4099,2011-04-27,124.94
4100,2011-04-26,124.55
4101,2011-04-25,123.64
4102,2011-04-24,124.26
4103,2011-04-23,121.35
4104,2011-04-22,121.69
4105,2011-04-21,123.64
4106,2011-04-20,124.26
4107,2011-04-19,124.63
4108,2011-04-18,122.74
4109,2011-04-17,122.7
4110,2011-04-16,121.33
4111,2011-04-15,126.46
4112,2011-04-14,122.74
4113,2011-04-13,122.7
4114,2011-04-12,126.3
4115,2011-04-11,122.9
4116,2011-04-10,123.01
4117,2011-04-09,122.87
4118,2011-04-08,120.07
4119,2011-04-07,122.9
4120,2011-04-06,123.01
4121,2011-04-05,118.63
4122,2011-04-04,116.94
4123,2011-04-03,115.35
4124,2011-04-02,115.58
4125,2011-04-01,115.95
4126,2011-03-31,116.94
4127,2011-03-30,115.35
4128,2011-03-29,115.45
4129,2011-03-28,115.41
4130,2011-03-27,115.65
4131,2011-03-26,115.63
4132,2011-03-25,114.92
4133,2011-03-24,115.41
4134,2011-03-23,115.65
4135,2011-03-22,114.13
4136,2011-03-21,114.18
4137,2011-03-20,110.96
4138,2011-03-19,111.11
4139,2011-03-18,112.95
4140,2011-03-17,114.18
4141,2011-03-16,110.96
4142,2011-03-15,114.07
4143,2011-03-14,114.07
4144,2011-03-13,115.19
4145,2011-03-12,112.32
4146,2011-03-11,116.58
4147,2011-03-10,114.07
4148,2011-03-09,115.19
4149,2011-03-08,115.71
4150,2011-03-07,114.42
4151,2011-03-06,116.89
4152,2011-03-05,113.34
4153,2011-03-04,112.27
4154,2011-03-03,114.42
4155,2011-03-02,116.89
4156,2011-03-01,111.47
4157,2011-02-28,113.91
4158,2011-02-27,109.77
4159,2011-02-26,106.82
4160,2011-02-25,111.47
4161,2011-02-24,113.91
4162,2011-02-23,109.77
4163,2011-02-22,102.2
4164,2011-02-21,103.45
4165,2011-02-20,102.78
4166,2011-02-19,102.48
4167,2011-02-18,103.12
4168,2011-02-17,103.45
4169,2011-02-16,102.78
4170,2011-02-15,99.93
4171,2011-02-14,100.74
4172,2011-02-13,100.16
4173,2011-02-12,99.25
4174,2011-02-11,99.44
4175,2011-02-10,100.74
4176,2011-02-09,100.16
4177,2011-02-08,99.43
4178,2011-02-07,101.69
4179,2011-02-06,101.3
4180,2011-02-05,100.4
4181,2011-02-04,98.97
4182,2011-02-03,101.69
4183,2011-02-02,101.3
4184,2011-02-01,97.06
4185,2011-01-31,96.48
4186,2011-01-30,96.04
4187,2011-01-29,96.76
4188,2011-01-28,96.76
4189,2011-01-27,96.48
4190,2011-01-26,96.04
4191,2011-01-25,96.84
4192,2011-01-24,96.27
4193,2011-01-23,98.42
4194,2011-01-22,97.83
4195,2011-01-21,96.84
4196,2011-01-20,96.27
4197,2011-01-19,98.42
4198,2011-01-18,97.86
4199,2011-01-17,97.86
4200,2011-01-16,97.86
4201,2011-01-15,96.8
4202,2011-01-14,95.05
4203,2011-01-13,97.86
4204,2011-01-12,97.86
4205,2011-01-11,94.25
4206,2011-01-10,94.95
4207,2011-01-09,95.07
4208,2011-01-08,93.52
4209,2011-01-07,95.82
4210,2011-01-06,94.95
4211,2011-01-05,95.07
4212,2011-01-04,93.23
4213,2011-01-03,92.5
4214,2011-01-02,93.52
4215,2011-01-01,93.52
4216,2010-12-31,93.08
4217,2010-12-30,92.5
4218,2010-12-29,93.52
4219,2010-12-28,93.52
4220,2010-12-27,93.63
4221,2010-12-26,93.55
4222,2010-12-25,93.11
4223,2010-12-24,91.31
4224,2010-12-23,93.63
4225,2010-12-22,93.55
4226,2010-12-21,91.11
4227,2010-12-20,91.09
4228,2010-12-19,91.33
4229,2010-12-18,90.63
4230,2010-12-17,90.4
4231,2010-12-16,89.54
4232,2010-12-15,91.33
4233,2010-12-14,90.63
4234,2010-12-13,89.93
4235,2010-12-12,89.74
4236,2010-12-11,90.78
4237,2010-12-10,91.25
4238,2010-12-09,89.93
4239,2010-12-08,89.74
4240,2010-12-07,90.65
4241,2010-12-06,89.37
4242,2010-12-05,88.56
4243,2010-12-04,82.37
4244,2010-12-03,85.9
4245,2010-12-02,89.37
4246,2010-12-01,88.56
4247,2010-11-30,84.78
4248,2010-11-29,85.9
4249,2010-11-28,84.53
4250,2010-11-27,82.37
4251,2010-11-26,82.34
4252,2010-11-24,84.53
4253,2010-11-23,83.17
4254,2010-11-22,83.7
4255,2010-11-21,83.36
4256,2010-11-20,83.98
4257,2010-11-19,85.49
4258,2010-11-18,83.7
4259,2010-11-17,83.36
